Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
WM-1933-08-02-0008_46_Column-44-8,تقتي جيلة خير الانام,تقتي جيله خيرالانام,0.858341222067714,تقتي جيله خيرالانام,PRED
UM-1963-08-23-05-21-Column-50-21,اوله ايت فرتموان,فرمنون ايت,0.5892219486810267,فرمنون ايت,PRED
0010_warmal_19380527_0002_54,"دنماکن ""کتاب"" اوله اورڠ کباڽقکن","دنماکن ""کتاب"" اوله اورڠ کباڤکن",0.8350042209885565,"دنماکن ""کتاب"" اوله اورڠ کباڤکن",PRED
UM-1963-08-16-07-36-Column-28-25,ناشيونل. حال ايت تربوقتي,الدول حال ايت توڠنتي,0.30720204957847164,ناشيونل. حال ايت تربوقتي,GT
0004_warmal_19380301_0002_54,ستله مندي مک هرتاون ايت,سئله مندي مك هرتاون ايت,0.9641070233449685,سئله مندي مك هرتاون ايت,PRED
WM-1933-08-02-0006_31_Column-30-7,برلنتي ڤاڤن ايله يڠبسر سکالي جنسڽ,برلتي فاڤن ايله يڠبسر سکالي جنسڽ,0.825372779895854,برلتي فاڤن ايله يڠبسر سکالي جنسڽ,PRED
WM-1933-08-02-0004_23_Column-22-16,ڠبرکهندقکن ڤرتولڠن ايت دڠن,تبرکهندقکن فرتولڠ ايت دڠن,0.9231552623474163,تبرکهندقکن فرتولڠ ايت دڠن,PRED
0001_warmal_19380105_0001_88,کفد بني اسرائيل ڤد اخر زمان,کفد بنياسرائيل فد اخر زمان ,0.8526376576436095,کفد بنياسرائيل فد اخر زمان ,PRED
WM-1933-08-02-0007_41_Column-39-72,سهاج. يڠددعوا تله مڠاکو ساله دان,سهاج. يڠددعوا تله مڠاکوسالهدان,0.8914615905720215,سهاج. يڠددعوا تله مڠاکوسالهدان,PRED
WM-1933-08-02-0005_28_Column-27-20,سکارڠ اين دان يڠ جادي اساس,سکارڠ اين دان يڠ حادي اساس,0.9255654164669349,سکارڠ اين دان يڠ حادي اساس,PRED
0008_warmal_19380526_0002_93,دري بهاس لاين - فيکران ددالمڽ,دري بهاس لاين - فيکران ددالمن ,0.8444984200077649,دري بهاس لاين - فيکران ددالمن ,PRED
UM-1963-08-23-08-11-Column-60-6,فمبريتاهو تاوارن,فمينتاوه تاوارن,0.5444597220891506,فمينتاوه تاوارن,PRED
0009_warmal_19380527_0001_60,کلوار دالم سورتخبر٢ دان مجله٢ -,کلوار دالم سورتخبر٢ دان مجله٢ -,0.9246747081822778,کلوار دالم سورتخبر٢ دان مجله٢ -,PRED
0001_warmal_19380105_0001_31,مک اي (عيسى عليه السلام),مك اي (عينى عليه السلام),0.9342506693226592,مك اي (عينى عليه السلام),PRED
0010_warmal_19380527_0002_56,"مريکئيت⹁ تيدق دملياکنڽ ""بوکو""","مريكئيت، تيدق دملاکنن ""بوکو""",0.8440113059151052,"مريكئيت، تيدق دملاکنن ""بوکو""",PRED
WM-1933-08-02-0008_44_Column-42-85,مڠاعتقادکن سسوات ايت تتکل لام,مڠاءتقادکن بسوات ايت تتكل لام,0.8183779938996996,مڠاءتقادکن بسوات ايت تتكل لام,PRED
0005_warmal_19380420_0001_101,يڠ منجادي کڤرال فوليس درومه ڤاسوڠ,يڠ منجادي کڤرال فوليس درومه فاسوڠ,0.9392362510288936,يڠ منجادي کڤرال فوليس درومه فاسوڠ,PRED
WM-1933-08-02-0002_7_Column-7-0,يڠتياد ترهياق ايت.,. يڠتياد ترهباق ايت,0.6807220655685043,. يڠتياد ترهباق ايت,PRED
WM-1933-08-02-0007_42_Column-40-32,سئورڠ فݢاوي يڠ بوله دڤرچيأي براوسها,ستورڠ فݢاري يڠ بوله دڤرجبأي براوسها,0.7862571516649604,ستورڠ فݢاري يڠ بوله دڤرجبأي براوسها,PRED
0002_warmal_19380105_0002_61,سورة ايت کفد توان فڠوس ترافيک,سورة ايت کڤدئوان فڠواس ترافيک,0.8739023900542255,سورة ايت کڤدئوان فڠواس ترافيک,PRED
WM-1933-08-02-0005_29_Column-28-30,دالم ساتو بڠسا دان ساتو اومة دان,دالم ساتو بڠسا دان ساتو اومة دان,0.9758114358018554,دالم ساتو بڠسا دان ساتو اومة دان,PRED
WM-1933-08-02-0006_32_Column-31-26,تله دفوجق سڤاي منچرب ݢارم کراشن,;تله دفوجق سڤاي منچرب کارم کراشن,0.7998423321541499,;تله دفوجق سڤاي منچرب کارم کراشن,PRED
WM-1933-08-02-0001_3_Column-3-78,ايسي٢ڽ دان يڠدتاڽ درڤد سݢل,إيسي٢ڽ دان يڠدتاڽ درڤد سݢل ,0.7681764779986827,إيسي٢ڽ دان يڠدتاڽ درڤد سݢل ,PRED
WM-1933-08-02-0005_28_Column-27-7,يأين ايله يڠ تله دان اکن مڠاجق,أين ايله يڠ تله دان اکن مڠاجق,0.8975733949812904,أين ايله يڠ تله دان اکن مڠاجق,PRED
UM-1963-08-23-07-27-Column-52-1,""" دان سمفن٢ ايت فولا""،","""دان سمنج ايت فول""",0.5896266500352566,"""دان سمنج ايت فول""",PRED
UM-1963-08-26-09-9-Column-76-9,مريک ممبواة دعوأن ايت سفرت,مرک فبواه دعوان ايت سفرت ,0.7266377521883227,مرک فبواه دعوان ايت سفرت ,PRED
0008_warmal_19380526_0002_42,تيڠݢي رنده، کماجوان دانسباݢيڽ,تيڠݢي رنده، کماجوان دانسبا ݢيڽ,0.9108327203604931,تيڠݢي رنده، کماجوان دانسبا ݢيڽ,PRED
WM-1933-08-02-0002_6_Column-6-40,ادله اي برديري مڽمڤرناکن بهاݢينڽ,ادلهاي بيرديري مڠفرناکن بهاݢينڽ ,0.7739083818865758,ادلهاي بيرديري مڠفرناکن بهاݢينڽ ,PRED
UM-1963-08-17-10-12-Column-48-12,"""مشوارة يڠ دکتاکن تله",مسؤولة عن دكتوراً على,0.4966208386068066,مسؤولة عن دكتوراً على,PRED
0008_warmal_19380526_0002_116,کفراڠين يڠ تيڠݢي - تياد باڽق تلادن,کفرڠين يڠ تيڠݢي - تياد باڽق تلادن ,0.8913553719212937,کفرڠين يڠ تيڠݢي - تياد باڽق تلادن ,PRED
0005_warmal_19380420_0001_76,هندقله جاڠن کامو لوڤ اکن بلاء ددالمڽ,هندقله جاڠن کامولوڤ اکن بلاء ددالمڽ,0.9258080656376602,هندقله جاڠن کامولوڤ اکن بلاء ددالمڽ,PRED
UM-1963-08-14-09-16-Column-15-7,موتورسيکل، رومه دان لاين٢. هندق مڽيوا رومه اتو بيليق، اتو فون ماهو مڽيواکنڽ,"Rumek daan lain? Hennac miyot rumot ateliq, ato fon maqo miyakn",0.48927611413298794,"Rumek daan lain? Hennac miyot rumot ateliq, ato fon maqo miyakn",PRED
UM-1963-08-23-06-24-Column-51-7,فليهارا فلابوهن,فليهارا فلابوهن,0.8900609883138896,فليهارا فلابوهن,PRED
0007_warmal_19380526_0001_65,هباي! هباي! ماهوله ايڠت,هباي! هباي! ماهوله ايڠت,0.9582295494530606,هباي! هباي! ماهوله ايڠت,PRED
WM-1933-08-02-0008_43_Column-41-87,فائدهڽ ايت کمبالي کڤد رامي.,فائدهن ايت کمالي کڤدرامي. ,0.8605556897628069,فائدهن ايت کمالي کڤدرامي. ,PRED
UM-1963-08-17-08-21-Column-41-10,هرݢ داݢڠن يڠ دتربيتکن, دڠن ان دنتريکڽ ,0.44704265029119955, دڠن ان دنتريکڽ ,PRED
0010_warmal_19380527_0002_133,ليڠه مڽمفرناکن کصيحاتن افبيل اد علامة,ليڠه ميمفر ناکن کصيحاتن اڤبيل اد علامة,0.7661826622775705,ليڠه ميمفر ناکن کصيحاتن اڤبيل اد علامة,PRED
0008_warmal_19380526_0002_98,بستمام، يتيم مصطفى، سليندڠ دليما،,بستمام، يتيم مصطفى، سليندڠ دليم,0.913162606348428,بستمام، يتيم مصطفى، سليندڠ دليم,PRED
UM-1963-08-23-06-6-Column-57-11,فرلو مماسوقکي,فرلو ماسوقي,0.8853702834489885,فرلو ماسوقي,PRED
0010_warmal_19380527_0002_121,بهاسڽ - اورڠ ملايو سکارڠ بلوم,بهاسڽ - اورڠ ملايو سکارڠ بلوم  ,0.9253970503673002,بهاسڽ - اورڠ ملايو سکارڠ بلوم  ,PRED
WM-1933-08-02-0001_4_Column-4-43,مأنسي دراية اڤبيل سئورڠ ملاکوکن,مأنسي دراية الفيل سئورڠ ملاکوکن,0.9244281773472005,مأنسي دراية الفيل سئورڠ ملاکوکن,PRED
WM-1933-08-02-0007_39_Column-37-90,کڽتأن فکر جأن انچي ءعبدالجليل,کيتأن فکرجأن انچي، عبدالجليل,0.8098466387872981,کيتأن فکرجأن انچي، عبدالجليل,PRED
UM-1963-08-23-09-31-Column-58-50,فرادوان فوکل ماتي سيفق راݢ جاريڠ اين اياله دباوه انجوران,فرادوان فوکل ماتي سيقف راک جارجيو اين إلله دباوه الجوران,0.725895614709308,فرادوان فوکل ماتي سيقف راک جارجيو اين إلله دباوه الجوران,PRED
UM-1963-08-17-04-20-Column-34-14,يڠ سواجرڽ دان کمدين اخرڽ,مع سوجرن دان کمدين اخن,0.7308611983746786,مع سوجرن دان کمدين اخن,PRED
0009_warmal_19380527_0001_78,مڠݢالقکن هاتي منوليس سبب لکس,مڠݢالقکن هاتي منوليس سبب لکس,0.9431371526586322,مڠݢالقکن هاتي منوليس سبب لکس,PRED
0004_warmal_19380301_0002_12,دجوال,دجوال,0.7228774723984434,دجوال,PRED
0010_warmal_19380527_0002_106,يڠدبوکوکن بلوم اد، بݢيتو فول,يڠدبوکوکن بلوم اد، بݢيتو فول,0.9637706231192222,يڠدبوکوکن بلوم اد، بݢيتو فول,PRED
WM-1933-08-02-0008_43_Column-41-58,برتمبه٢ فول هاروم باوڽ دان سماکين,برتسبه٢افول هاروم باونئدان سماکين,0.8255423572955026,برتسبه٢افول هاروم باونئدان سماکين,PRED
UM-1963-08-17-03-7-Column-33-10,ايت دمنتا برهوبڠ دن أ. محمد ادريس،,ايت دمنا برهوڠ دن. محمد ادرس.,0.7100969894658109,ايت دمنا برهوڠ دن. محمد ادرس.,PRED
0005_warmal_19380420_0001_21,اکن مخلوق دان لوف مريکئيت اکن الله.,اکن مخلوق دان لوف مريكئيت اکن الله. ,0.9750605830853774,اکن مخلوق دان لوف مريكئيت اکن الله. ,PRED
0001_warmal_19380105_0001_109,النبيين (کسداهن نبي٢) تياد سبارڠ,النبيين (کنساهن نبي٢) تياد سبارڠ,0.902497403233252,النبيين (کنساهن نبي٢) تياد سبارڠ,PRED
0008_warmal_19380526_0002_43,باݢي سسوات بڠسا باچ کارڠن٢,باݢي سسوات بڠسا باڠ کارڠن٢,0.9117098737948459,باݢي سسوات بڠسا باڠ کارڠن٢,PRED
0002_warmal_19380105_0002_99,دان سلالو فول منجادي فرݢادوهن,دان سلالو فول منجادي فرکادوحن,0.8804966779184802,دان سلالو فول منجادي فرکادوحن,PRED
0008_warmal_19380526_0002_26,"فينا ""ساي بري چاکف فصل"" ميدان",فينا ساي بري چاکف فصل << ميدان >>,0.8577247631887265,فينا ساي بري چاکف فصل << ميدان >>,PRED
WM-1933-08-02-0001_4_Column-4-82,سسوات يڠداکو اوله ساتو اومة لاين,سسوات يڠداکو اوله ساتو اوملاين,0.8516067435532224,سسوات يڠداکو اوله ساتو اوملاين,PRED
UM-1963-08-23-07-27-Column-52-10,"کتاڽ، ""ترفقسا دبناسکن.",کان...ترفيس دبناسک. ,0.6274594542909808,کان...ترفيس دبناسک. ,PRED
UM-1963-08-16-01-13-Column-16-1,کوچيڠ 15 اوݢس ة ــ فارتي,کمجڠ 15 اورکس ت فارنڽ,0.4886731762512561,کمجڠ 15 اورکس ت فارنڽ,PRED
WM-1933-08-02-0008_45_Column-43-38,برکات اهل٢ تارخ بهوا اي مسلم,برکات اهل٢ تاريخ بهوا اي مسلم,0.9157071441544266,برکات اهل٢ تاريخ بهوا اي مسلم,PRED
WM-1933-08-02-0002_6_Column-6-25,دباڠونکنڽ برهمڤيران دڠن رومهڽ,دباڠونکنڽ برهمڤران دڠن رومهڽ,0.8941039432923382,دباڠونکنڽ برهمڤران دڠن رومهڽ,PRED
UM-1963-08-26-09-4-Column-75-35,بارو تربية,ماليزيا,0.3324157677586279,بارو تربية,GT
WM-1933-08-02-0003_15_Column-15-53,والتر هستن,والتر هستن,0.8908227507905491,والتر هستن,PRED
WM-1933-08-02-0006_31_Column-30-11,يڠتله دباڠونکن دسيڠاڤورا ڤرلمبأن,يڠتله دباڠونک دسيڠافورا. فرلمأن,0.8570779890011625,يڠتله دباڠونک دسيڠافورا. فرلمأن,PRED
UM-1963-08-16-03-45-Column-22-22,اوله رومبوڠن داتين سمبنڠن,له روموڠ داتين سيبنن,0.6833061329365933,له روموڠ داتين سيبنن,PRED
WM-1933-08-02-0005_29_Column-28-72,بهکن ماکين برتمبه قوات دان تݢمڽ,بهکن مڠکن برتيبه قوات دان تݢڤڽ,0.7035813971528867,بهکن مڠکن برتيبه قوات دان تݢڤڽ,PRED
WM-1933-08-02-0005_28_Column-27-1,اوچاڤن دقتور خالد شلدريک.,اوچافن دقتور خالد شلدريك. ,0.7597262660679347,اوچافن دقتور خالد شلدريك. ,PRED
UM-1963-08-23-03-8-Column-53-11,مڽمبوة مليسيا,مڠوبا ملسا,0.4793165122169824,مڠوبا ملسا,PRED
0008_warmal_19380526_0002_90,دان شعر٢ - تتافي سهابيس تواڽ,دان شر٢ - تتافي سهابيس توان ,0.8985910634409146,دان شر٢ - تتافي سهابيس توان ,PRED
WM-1933-08-02-0008_44_Column-42-1,سمڤي کڤد ماس سکارڠ تيدق براوبه,سمڤي کڤدماس سکارڠ تيدق براوبه,0.8839284278686712,سمڤي کڤدماس سکارڠ تيدق براوبه,PRED
0004_warmal_19380301_0002_45,کمدين فرمفوان ايت تله ماسوق,کمدين فرموان ايت تله ماسوق,0.9227128594484582,کمدين فرموان ايت تله ماسوق,PRED
0004_warmal_19380301_0002_89,سراي برکات دڠن ترسڽوم: توانله,سراي برکات دڠن ترصيوم: توانله ,0.7784735841958926,سراي برکات دڠن ترصيوم: توانله ,PRED
0007_warmal_19380526_0001_34,منيڤو هرت صحابت هندي,منيڤو هرت صهابت هندي,0.8537741494734236,منيڤو هرت صهابت هندي,PRED
0004_warmal_19380301_0002_83,تربوک نفسو کفد هرتاون ايت,تربوک نفسو کفد هرناون ايت,0.7758198410712962,تربوک نفسو کفد هرناون ايت,PRED
UM-1963-08-17-02-14-Column-32-15,اوݢسة ـ سئورڠ جروبچارا,العكسة - ستورغ جربار,0.4582259656502697,العكسة - ستورغ جربار,PRED
UM-1963-08-16-03-8-Column-23-22,سيڠافورا 15 اوݢسة – ساتو,سڤيگورا 15 اوراکس - ساتو,0.5902315536515478,سڤيگورا 15 اوراکس - ساتو,PRED
0010_warmal_19380527_0002_115,(سڠ سمبه) سموا دالم شعر يڠ هيبة,(سڠ سمبه) سموا دالم شعر يڠ هيبة,0.908107489361829,(سڠ سمبه) سموا دالم شعر يڠ هيبة,PRED
UM-1963-08-17-10-28-Column-44-63,بودايا، منچرمينکن چارا هيدوف,"Dordia, mentremänjarahidof",0.4315974791683349,"Dordia, mentremänjarahidof",PRED
UM-1963-08-14-03-6-Column-3-23,سئورڠ ݢورو اݢام,کورو اکامڽئورڠ,0.6125553050731959,کورو اکامڽئورڠ,PRED
WM-1933-08-02-0003_21_Column-20-0,"""HELL BELOW""","""Hell Below""",0.8254610800835015,"""Hell Below""",PRED
0002_warmal_19380105_0002_75,هندق منجالنکن موتوربس ماسوق,هندق منجالنکن موتوربس ماسوق,0.9647457428761275,هندق منجالنکن موتوربس ماسوق,PRED
0004_warmal_19380301_0002_63,سياف يڠ هوده سکالي ايتوله,سياف يڠ هوده سکالي ايتوله,0.9098339739378789,سياف يڠ هوده سکالي ايتوله,PRED
WM-1933-08-02-0007_42_Column-40-47,تله ممبري ڤرتولڠن يڠ خاص ترڤوجي,تله سمبري فرتولڠن يڠ خاص ترکوجي,0.80650697454979,تله سمبري فرتولڠن يڠ خاص ترکوجي,PRED
0001_warmal_19380105_0001_111,ددالم حديث ثوبان رضي الله عنه,ددالم حديث ثوبان رضي الله عنه,0.9375587491238556,ددالم حديث ثوبان رضي الله عنه,PRED
UM-1963-08-26-08-29-Column-73-29,ساڠمتله ممواسکن هاتي سسوده,التلاته موانعهاتي ساس ده,0.41928062509855824,التلاته موانعهاتي ساس ده,PRED
UM-1963-08-23-09-31-Column-58-18,کرڠ برجاي مپندڠ جوهن سيفق راݢ جاريڠ فونتيان سلاتن دڠن,کرڠ برجاي ميندڠ جوهن سيفڠ راک جارڠ فونتينان سالن دنڽ ,0.7458858955224513,کرڠ برجاي ميندڠ جوهن سيفڠ راک جارڠ فونتينان سالن دنڽ ,PRED
WM-1933-08-02-0007_41_Column-39-94,برکلکوان بايک سلما 6 بولن.,برکلکوان بايك سلما 6 بولن. ,0.9135793208715998,برکلکوان بايك سلما 6 بولن. ,PRED
UM-1963-08-26-08-29-Column-73-11,کباڽقکن فموک٢ اݢام دالم,كيييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييي,0.9248698519608903,كيييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييييي,PRED
UM-1963-08-26-09-10-Column-74-2,مڠنأي اقتصاد اورڠ٢ ملايو،,مڠيا انتفص ورڠ ملايو,0.6725647782145096,مڠيا انتفص ورڠ ملايو,PRED
WM-1933-08-02-0006_35_Column-34-59,ايله تامن کسوکأن يڠلام سکالي دان,ايله تامن کسرکأن يڠلام سکالي دان,0.8924803829204432,ايله تامن کسرکأن يڠلام سکالي دان,PRED
0010_warmal_19380527_0002_46,ملايو يڠ فندي ممباچ ملايو,ملايو يڠ فندي ممباچ ملايو,0.9427274655198479,ملايو يڠ فندي ممباچ ملايو,PRED
WM-1933-08-02-0001_3_Column-3-47,؟؟؟ݢين درفد مخلوقڽ ملوڤاکن,سيکين درفد مخاوقڽ ملوڤاکن,0.7350116494865374,سيکين درفد مخاوقڽ ملوڤاکن,PRED
0009_warmal_19380527_0001_13,زمان اين سموا برفراتوران دمکين,زمان اين سموا برڤراتوران دمکين,0.8017029404290176,زمان اين سموا برڤراتوران دمکين,PRED
WM-1933-08-02-0008_45_Column-43-1,يڠ دسمبهڽ، تتکل ظاهر اݢام اسلام,يڠدسمبهڽ، تتکل ظاهر اکام اسلام,0.857032870165535,يڠدسمبهڽ، تتکل ظاهر اکام اسلام,PRED
WM-1933-08-02-0006_35_Column-34-30,يڠ ماسوق کميدان دسيڠافورا دڠن,ڠ ماسوق کميدان دسيڠافورا دڠن,0.9032454955324376,ڠ ماسوق کميدان دسيڠافورا دڠن,PRED
UM-1963-08-17-01-26-Column-31-2,ننجوق فراسأن فمودا٢ چينا,مڠون فربان فودور ٢٢٢,0.6192144763249388,مڠون فربان فودور ٢٢٢,PRED
0001_warmal_19380105_0001_113,اومتکو تيݢ فوله اورڠ يڠ ساڠة,اومنکو تيݢ قوله اورڠ يڠ ساڠة,0.786567911286448,اومنکو تيݢ قوله اورڠ يڠ ساڠة,PRED
UM-1963-08-16-05-13-Column-21-14,کفرچيأن ايت.,فهرجانات.,0.40175904436495397,فهرجانات.,PRED
0008_warmal_19380526_0002_86,دهولو فاکي سبوة دمولة سهاج -,دهولو فاکي سبوة دمولة سهاج - ,0.9106077144445908,دهولو فاکي سبوة دمولة سهاج - ,PRED
0008_warmal_19380526_0002_79,ترفاکي -تتافي مسکين لاݢي تنتڠ,ترفاکي - تتافي مسكين لاݢي تتڠ,0.8587190271212478,ترفاکي - تتافي مسكين لاݢي تتڠ,PRED
WM-1933-08-02-0003_10_Column-10-1,هيلڠ سلما 7 بولن.,هيلڠ سلما 7 بولن. ,0.9517010680688267,هيلڠ سلما 7 بولن. ,PRED
UM-1963-08-16-07-27-Column-26-17,"فيلم ""جمباتن موت"" اراهن ماروتي",فيلم ''جمبانن موت'' اراهن ماروتي,0.8261164050353182,فيلم ''جمبانن موت'' اراهن ماروتي,PRED
WM-1933-08-02-0004_27_Column-26-63,اينتن تيروان دان لاين٢,اينتي تيروان دان لاين٢,0.9006483688895394,اينتي تيروان دان لاين٢,PRED
WM-1933-08-02-0007_42_Column-40-90,ڤمڠکو ڤݢاوي لوار تنامن٢ نݢري سمبيلن,قمڠکوݢاوي لوارتنام٢ نڠري سمبيلن,0.719820217813741,قمڠکوݢاوي لوارتنام٢ نڠري سمبيلن,PRED
0006_warmal_19380420_0002_64,ݢرية بريتن افکل سده دمتريکن,ݢرية برين افکل سده دمتريکن,0.9064133454767948,ݢرية برين افکل سده دمتريکن,PRED
UM-1963-08-16-06-13-Column-24-7,دي مندعوا لاݢي، فردان,ديي مندعاوا لاکي. فردان,0.6505001984341748,ديي مندعاوا لاکي. فردان,PRED
UM-1963-08-23-07-33-Column-59-30,"کتوکيو"" سکارڠ اين سدڠ",کومکيو مسكارڠ يبن سدڠ,0.5365331346358867,کومکيو مسكارڠ يبن سدڠ,PRED
0002_warmal_19380105_0002_154,ستاهون,ستاهون,0.8846564624199377,ستاهون,PRED
WM-1933-08-02-0006_31_Column-30-16,دان ڤرلاونن تله دتتڤکن دان باڽق,دان فرلاونن تله دتنڤکن دان بايق,0.912608632141815,دان فرلاونن تله دتنڤکن دان بايق,PRED
0005_warmal_19380420_0001_74,الله تعالى,الله تعالى,0.9901566041167662,الله تعالى,PRED
WM-1933-08-02-0008_43_Column-41-48,سسوات ترڤولڠ کڤد ديري,سسوات ترڤولڠ کڤد ديري,0.9088303153219263,سسوات ترڤولڠ کڤد ديري,PRED
WM-1933-08-02-0003_12_Column-12-21,تله ممبهاروکن سمولا اکن,تله ممبهاروکن سمولا اکن,0.8529522264593723,تله ممبهاروکن سمولا اکن,PRED
0005_warmal_19380420_0001_66,بايک درفد هيدوڤڽ يڠبرسليسيه دالم سرب,بايك درفد هيدوفڽ يڠبر سليسيه دالم سرب,0.9584301792393148,بايك درفد هيدوفڽ يڠبر سليسيه دالم سرب,PRED
0007_warmal_19380526_0001_48,مستي تربوک دسياسة دبنچي,مستي تربوك دسياسة دبنچي,0.8888111464732009,مستي تربوك دسياسة دبنچي,PRED
0008_warmal_19380526_0002_104,ترباکر، کران دبلي تياد نسخهڽ,ترباکر، کران دلي تياد نسخهڽ,0.8919626398645609,ترباکر، کران دلي تياد نسخهڽ,PRED
0001_warmal_19380105_0001_97,دان دستا مڠاکوکن نبوه دان برکنأن,دان دستا مڠاکوکن نبوه دان برکنأن,0.9475888117605012,دان دستا مڠاکوکن نبوه دان برکنأن,PRED
0001_warmal_19380105_0001_57,مريک يڠ اول لاݢي اخر اياله اخر,مريك يڠ اول لاݢي اخر يااله اخر,0.8591950241474253,مريك يڠ اول لاݢي اخر يااله اخر,PRED
0009_warmal_19380527_0001_25,ملايو - هاڽ حال اورڠ٢ عرب,ملايو - هان حال اورڠ٢ عرب,0.9023412007798024,ملايو - هان حال اورڠ٢ عرب,PRED
WM-1933-08-02-0004_23_Column-22-97,برلمبا٢ جوݢ دڠن لبي فطره يڠ,برلبا٢ روك دڠن لبي فطره يڠ,0.8613055183869937,برلبا٢ روك دڠن لبي فطره يڠ,PRED
WM-1933-08-02-0007_38_Column-36-13,يڠتله برهمڤون دسمڤادن٢ دانتارا ايران,فڠتله برهڠون دسمadan٢ دانتاريران,0.6040414859190747,فڠتله برهڠون دسمadan٢ دانتاريران,PRED
0005_warmal_19380420_0001_81,(136) صبرايتله فريسي يڠتأبناس سلملماڽ,(136) صبر ايته فريسي يڠتأناس سلسلماڽ,0.8462378503090926,(136) صبر ايته فريسي يڠتأناس سلسلماڽ,PRED
0001_warmal_19380105_0001_64,اومة٢ يڠلاين برکات اومة٢ اين تله,اومة٢ يڠلاين رکات اومة٢ اين تله,0.885873677751731,اومة٢ يڠلاين رکات اومة٢ اين تله,PRED
WM-1933-08-02-0003_20_Column-19-51,ميس زبيده دان زال,ميس زبيدہ دان زال ,0.8476800066725516,ميس زبيدہ دان زال ,PRED
0001_warmal_19380105_0001_148,عبدالله بن عمر بن الخطاب دمکينله,عبدالله بن عمر بن الخطاب دمکينله,0.9294168666297333,عبدالله بن عمر بن الخطاب دمکينله,PRED
0007_warmal_19380526_0001_8,استميوا ڤول مموڠکير جنجي,استميوا قول مموڠکير جنجي,0.8769978599498212,استميوا قول مموڠکير جنجي,PRED
0007_warmal_19380526_0001_82,ڤوسيڠ بليت جوݢ سماله,فوسيڠ بليت جوك سماله,0.8283244850917817,فوسيڠ بليت جوك سماله,PRED
UM-1963-08-17-03-28-Column-36-8,سيڠافورا 16 واݢسة -, سيڠورا 16 اوكس -,0.6704220994875679, سيڠورا 16 اوكس -,PRED
UM-1963-08-17-08-16-Column-40-20,کانق، 4.30 ريحة.,کانل 4.30 ریج.,0.5309993987794452,کانل 4.30 ریج.,PRED
WM-1933-08-02-0008_44_Column-42-97,اورڠ٢ عرب يڠمڽمبه برهالا ايت بنر,اورڠ٢ عرب يڠچيمه برهالايت بتر,0.8427350357280188,اورڠ٢ عرب يڠچيمه برهالايت بتر,PRED
WM-1933-08-02-0002_7_Column-7-76,مڠوسڠ جنازهڽ اوله کران ايت,مڠوڠ جناهن اوله کران ايت,0.8845519198564323,مڠوڠ جناهن اوله کران ايت,PRED
WM-1933-08-02-0007_38_Column-36-61,کڤد کدوا٢ ڤيهق دڠن امان دان,کڤد کدوا٢ فيهق دڠن امان دان ,0.9347280225391156,کڤد کدوا٢ فيهق دڠن امان دان ,PRED
UM-1963-08-24-08-17-Column-61-1,کات فاس فڠاروه,کات فاس فڠاروه,0.8900724334749268,کات فاس فڠاروه,PRED
0010_warmal_19380527_0002_1,26 ربيع الاول 1357,1357 ربيع الأول 26,0.857222300505165,1357 ربيع الأول 26,PRED
0002_warmal_19380105_0002_36,ستيشن سوڠي فلوڠ بوله تروس فول,صينن سوڠي فلوڠ بوله تروس فول,0.812682606820794,صينن سوڠي فلوڠ بوله تروس فول,PRED
WM-1933-08-02-0005_29_Column-28-98,(سمبوڠنڽ ڤد موک 15),(سمبوڠنڽ فد موك٢١),0.7645472777293848,(سمبوڠنڽ فد موك٢١),PRED
WM-1933-08-02-0007_42_Column-40-68,کچيل سرت کتوا٢ کمڤوڠ ددائره,کچبل سرت کتا٢ کمفوڠ ددائره ,0.8259240947584641,کچبل سرت کتا٢ کمفوڠ ددائره ,PRED
WM-1933-08-02-0005_29_Column-28-90,دبنوا ايروفه دان بنوا امريکا دان,دبنوا ايروفه دان بنوا امريكا دان,0.8349782002749521,دبنوا ايروفه دان بنوا امريكا دان,PRED
WM-1933-08-02-0007_37_Column-35-82,مريک هندقله جاݢ يأيت انقڽ تيدق,مريك هندقلجاݢ يأيت انقن تيدق,0.8513438660427769,مريك هندقلجاݢ يأيت انقن تيدق,PRED
0007_warmal_19380526_0001_33,بناس ديري هينا ترجواڠ,بناس ديري هينا ترجواڠ,0.9493009691662949,بناس ديري هينا ترجواڠ,PRED
WM-1933-08-02-0002_7_Column-7-30,ايت درايت انقڽ ايت تله بربوريق,ايت درايت انقئ ايت تله بروبيرق,0.8294693872436824,ايت درايت انقئ ايت تله بروبيرق,PRED
0002_warmal_19380105_0002_71,دبرهنتيکن دري مڠمبيل سيوا ککواڠ,درهنتيکن دري مڠمبل سباا ککواڠ,0.8605617599638606,درهنتيکن دري مڠمبل سباا ککواڠ,PRED
0005_warmal_19380420_0001_22,(119) بومور يڠلاري درڤد مأنسي اية هندقله,(119) بولوريڠلاري درڤدمانسي اية هندقله,0.8830702863758477,(119) بولوريڠلاري درڤدمانسي اية هندقله,PRED
